device build rows dataset relpages workers wm eic ioc readahead matches distinct run caching optimal timing
raid-sata master 10000000 linear-fuzz 416667 0 4096 16 1 8192 32768 100000 3 uncached indexscan 2780.141
raid-sata master 10000000 linear-fuzz 416667 0 4096 16 1 8192 52768 100000 3 uncached indexscan 4476.717
raid-sata master 10000000 linear-fuzz 416667 0 4096 16 1 8192 72768 100000 3 uncached indexscan 6079.664
raid-sata master 10000000 linear-fuzz 416667 0 4096 16 1 8192 92768 100000 3 uncached seqscan 7626.731
raid-sata master 10000000 linear-fuzz 416667 0 4096 16 1 8192 112768 100000 3 uncached seqscan 8172.989
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 1 8192 2 100000 3 uncached indexscan 4.690
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 1 8192 4 100000 3 uncached indexscan 7.484
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 1 8192 8 100000 3 uncached indexscan 13.509
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 1 8192 16 100000 3 uncached indexscan 26.022
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 1 8192 32 100000 3 uncached indexscan 43.664
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 1 8192 64 100000 3 uncached indexscan 65.480
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 1 8192 128 100000 3 uncached indexscan 85.389
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 1 8192 256 100000 3 uncached indexscan 96.979
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 1 8192 512 100000 3 uncached indexscan 121.638
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 1 8192 1024 100000 3 uncached indexscan 160.248
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 1 8192 2048 100000 3 uncached indexscan 245.631
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 1 8192 4096 100000 3 uncached indexscan 418.432
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 1 8192 8192 100000 3 uncached indexscan 783.203
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 1 8192 16384 100000 3 uncached indexscan 1446.676
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 1 8192 32768 100000 3 uncached indexscan 2752.871
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 1 8192 52768 100000 3 uncached indexscan 4519.628
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 1 8192 72768 100000 3 uncached indexscan 6001.499
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 1 8192 92768 100000 3 uncached seqscan 7690.083
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 1 8192 112768 100000 3 uncached seqscan 6307.372
raid-sata master 10000000 linear-fuzz 416667 0 4096 16 32 8192 2 100000 3 uncached indexscan 4.616
raid-sata master 10000000 linear-fuzz 416667 0 4096 16 32 8192 4 100000 3 uncached indexscan 7.650
raid-sata master 10000000 linear-fuzz 416667 0 4096 16 32 8192 8 100000 3 uncached indexscan 12.445
raid-sata master 10000000 linear-fuzz 416667 0 4096 16 32 8192 16 100000 3 uncached indexscan 25.091
raid-sata master 10000000 linear-fuzz 416667 0 4096 16 32 8192 32 100000 3 uncached indexscan 43.197
raid-sata master 10000000 linear-fuzz 416667 0 4096 16 32 8192 64 100000 3 uncached indexscan 67.819
raid-sata master 10000000 linear-fuzz 416667 0 4096 16 32 8192 128 100000 3 uncached indexscan 82.255
raid-sata master 10000000 linear-fuzz 416667 0 4096 16 32 8192 256 100000 3 uncached indexscan 95.745
raid-sata master 10000000 linear-fuzz 416667 0 4096 16 32 8192 512 100000 3 uncached indexscan 115.987
raid-sata master 10000000 linear-fuzz 416667 0 4096 16 32 8192 1024 100000 3 uncached indexscan 159.644
raid-sata master 10000000 linear-fuzz 416667 0 4096 16 32 8192 2048 100000 3 uncached indexscan 239.214
raid-sata master 10000000 linear-fuzz 416667 0 4096 16 32 8192 4096 100000 3 uncached indexscan 410.460
raid-sata master 10000000 linear-fuzz 416667 0 4096 16 32 8192 8192 100000 3 uncached indexscan 751.798
raid-sata master 10000000 linear-fuzz 416667 0 4096 16 32 8192 16384 100000 3 uncached indexscan 1422.477
raid-sata master 10000000 linear-fuzz 416667 0 4096 16 32 8192 32768 100000 3 uncached indexscan 2787.947
raid-sata master 10000000 linear-fuzz 416667 0 4096 16 32 8192 52768 100000 3 uncached indexscan 4495.101
raid-sata master 10000000 linear-fuzz 416667 0 4096 16 32 8192 72768 100000 3 uncached indexscan 6051.005
raid-sata master 10000000 linear-fuzz 416667 0 4096 16 32 8192 92768 100000 3 uncached seqscan 7721.308
raid-sata master 10000000 linear-fuzz 416667 0 4096 16 32 8192 112768 100000 3 uncached seqscan 8210.011
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 32 8192 2 100000 3 uncached indexscan 4.886
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 32 8192 4 100000 3 uncached indexscan 6.385
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 32 8192 8 100000 3 uncached indexscan 11.844
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 32 8192 16 100000 3 uncached indexscan 20.020
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 32 8192 32 100000 3 uncached indexscan 31.265
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 32 8192 64 100000 3 uncached indexscan 40.423
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 32 8192 128 100000 3 uncached indexscan 66.572
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 32 8192 256 100000 3 uncached indexscan 65.955
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 32 8192 512 100000 3 uncached indexscan 72.215
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 32 8192 1024 100000 3 uncached indexscan 107.686
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 32 8192 2048 100000 3 uncached indexscan 164.336
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 32 8192 4096 100000 3 uncached indexscan 288.253
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 32 8192 8192 100000 3 uncached indexscan 518.644
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 32 8192 16384 100000 3 uncached indexscan 989.403
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 32 8192 32768 100000 3 uncached indexscan 1846.826
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 32 8192 52768 100000 3 uncached indexscan 2931.470
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 32 8192 72768 100000 3 uncached indexscan 3886.860
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 32 8192 92768 100000 3 uncached seqscan 4999.395
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 0 4096 16 32 8192 112768 100000 3 uncached seqscan 4337.769
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 16 8192 2 100000 3 uncached indexscan 35.812
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 16 8192 4 100000 3 uncached indexscan 53.481
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 16 8192 8 100000 3 uncached indexscan 59.536
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 16 8192 16 100000 3 uncached indexscan 48.907
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 16 8192 32 100000 3 uncached indexscan 30.160
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 16 8192 64 100000 3 uncached indexscan 31.369
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 16 8192 128 100000 3 uncached indexscan 31.057
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 16 8192 256 100000 3 uncached indexscan 33.278
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 16 8192 512 100000 3 uncached indexscan 37.695
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 16 8192 1024 100000 3 uncached indexscan 58.980
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 16 8192 2048 100000 3 uncached indexscan 85.483
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 16 8192 4096 100000 3 uncached indexscan 124.504
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 16 8192 8192 100000 3 uncached indexscan 239.864
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 16 8192 16384 100000 3 uncached indexscan 457.361
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 16 8192 32768 100000 3 uncached indexscan 847.582
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 16 8192 52768 100000 3 uncached indexscan 1352.408
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 16 8192 72768 100000 3 uncached indexscan 1749.302
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 16 8192 92768 100000 3 uncached seqscan 2305.463
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 16 8192 112768 100000 3 uncached seqscan 2489.161
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 16 8192 2 100000 3 uncached indexscan 31.058
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 16 8192 4 100000 3 uncached indexscan 56.293
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 16 8192 8 100000 3 uncached indexscan 83.026
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 16 8192 16 100000 3 uncached indexscan 130.427
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 16 8192 32 100000 3 uncached indexscan 162.788
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 16 8192 64 100000 3 uncached indexscan 53.534
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 16 8192 128 100000 3 uncached indexscan 35.535
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 16 8192 256 100000 3 uncached indexscan 37.489
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 16 8192 512 100000 3 uncached indexscan 46.374
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 16 8192 1024 100000 3 uncached indexscan 48.755
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 16 8192 2048 100000 3 uncached indexscan 81.483
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 16 8192 4096 100000 3 uncached indexscan 127.489
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 16 8192 8192 100000 3 uncached indexscan 224.497
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 16 8192 16384 100000 3 uncached indexscan 453.362
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 16 8192 32768 100000 3 uncached indexscan 827.253
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 16 8192 52768 100000 3 uncached indexscan 1325.391
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 16 8192 72768 100000 3 uncached indexscan 1826.537
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 16 8192 92768 100000 3 uncached seqscan 2255.115
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 16 8192 112768 100000 3 uncached seqscan 2410.766
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 1 8192 2 100000 3 uncached indexscan 35.047
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 1 8192 4 100000 3 uncached indexscan 55.133
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 1 8192 8 100000 3 uncached indexscan 75.370
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 1 8192 16 100000 3 uncached indexscan 37.290
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 1 8192 32 100000 3 uncached indexscan 30.917
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 1 8192 64 100000 3 uncached indexscan 31.213
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 1 8192 128 100000 3 uncached indexscan 27.563
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 1 8192 256 100000 3 uncached indexscan 33.438
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 1 8192 512 100000 3 uncached indexscan 38.251
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 1 8192 1024 100000 3 uncached indexscan 57.182
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 1 8192 2048 100000 3 uncached indexscan 77.752
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 1 8192 4096 100000 3 uncached indexscan 133.334
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 1 8192 8192 100000 3 uncached indexscan 241.135
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 1 8192 16384 100000 3 uncached indexscan 424.598
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 1 8192 32768 100000 3 uncached indexscan 846.615
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 1 8192 52768 100000 3 uncached indexscan 1330.980
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 1 8192 72768 100000 3 uncached indexscan 1889.916
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 1 8192 92768 100000 3 uncached seqscan 2247.540
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 1 8192 112768 100000 3 uncached seqscan 2582.783
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 1 8192 2 100000 3 uncached indexscan 35.894
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 1 8192 4 100000 3 uncached indexscan 59.007
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 1 8192 8 100000 3 uncached indexscan 66.605
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 1 8192 16 100000 3 uncached indexscan 50.718
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 1 8192 32 100000 3 uncached indexscan 42.243
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 1 8192 64 100000 3 uncached indexscan 37.601
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 1 8192 128 100000 3 uncached indexscan 38.710
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 1 8192 256 100000 3 uncached indexscan 34.331
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 1 8192 512 100000 3 uncached indexscan 42.068
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 1 8192 1024 100000 3 uncached indexscan 55.993
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 1 8192 2048 100000 3 uncached indexscan 91.228
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 1 8192 4096 100000 3 uncached indexscan 144.334
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 1 8192 8192 100000 3 uncached indexscan 253.496
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 1 8192 16384 100000 3 uncached indexscan 449.044
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 1 8192 32768 100000 3 uncached indexscan 901.216
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 1 8192 52768 100000 3 uncached indexscan 1409.716
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 1 8192 72768 100000 3 uncached indexscan 1935.304
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 1 8192 92768 100000 3 uncached seqscan 2469.856
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 1 8192 112768 100000 3 uncached seqscan 2588.777
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 32 8192 2 100000 3 uncached indexscan 36.205
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 32 8192 4 100000 3 uncached indexscan 56.681
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 32 8192 8 100000 3 uncached indexscan 64.055
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 32 8192 16 100000 3 uncached indexscan 52.139
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 32 8192 32 100000 3 uncached indexscan 38.889
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 32 8192 64 100000 3 uncached indexscan 28.359
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 32 8192 128 100000 3 uncached indexscan 28.920
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 32 8192 256 100000 3 uncached indexscan 30.932
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 32 8192 512 100000 3 uncached indexscan 37.754
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 32 8192 1024 100000 3 uncached indexscan 56.274
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 32 8192 2048 100000 3 uncached indexscan 87.468
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 32 8192 4096 100000 3 uncached indexscan 130.246
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 32 8192 8192 100000 3 uncached indexscan 230.124
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 32 8192 16384 100000 3 uncached indexscan 456.185
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 32 8192 32768 100000 3 uncached indexscan 838.501
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 32 8192 52768 100000 3 uncached indexscan 1311.250
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 32 8192 72768 100000 3 uncached indexscan 1877.785
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 32 8192 92768 100000 3 uncached seqscan 2347.679
raid-sata master 10000000 linear-fuzz 416667 4 4096 0 32 8192 112768 100000 3 uncached seqscan 2478.589
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 32 8192 2 100000 3 uncached indexscan 27.957
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 32 8192 4 100000 3 uncached indexscan 50.469
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 32 8192 8 100000 3 uncached indexscan 84.126
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 32 8192 16 100000 3 uncached indexscan 126.496
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 32 8192 32 100000 3 uncached indexscan 169.056
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 32 8192 64 100000 3 uncached indexscan 163.408
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 32 8192 128 100000 3 uncached indexscan 40.774
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 32 8192 256 100000 3 uncached indexscan 46.709
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 32 8192 512 100000 3 uncached indexscan 47.345
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 32 8192 1024 100000 3 uncached indexscan 60.317
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 32 8192 2048 100000 3 uncached indexscan 77.902
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 32 8192 4096 100000 3 uncached indexscan 141.696
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 32 8192 8192 100000 3 uncached indexscan 228.323
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 32 8192 16384 100000 3 uncached indexscan 438.220
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 32 8192 32768 100000 3 uncached indexscan 855.808
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 32 8192 52768 100000 3 uncached indexscan 1278.712
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 32 8192 72768 100000 3 uncached indexscan 1831.434
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 32 8192 92768 100000 3 uncached seqscan 2290.511
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 0 32 8192 112768 100000 3 uncached seqscan 2437.809
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 16 8192 2 100000 3 uncached indexscan 35.210
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 16 8192 4 100000 3 uncached indexscan 52.771
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 16 8192 8 100000 3 uncached indexscan 99.118
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 16 8192 16 100000 3 uncached indexscan 169.643
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 16 8192 32 100000 3 uncached indexscan 275.830
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 16 8192 64 100000 3 uncached indexscan 372.378
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 16 8192 128 100000 3 uncached indexscan 284.888
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 16 8192 256 100000 3 uncached indexscan 253.294
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 16 8192 512 100000 3 uncached indexscan 303.415
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 16 8192 1024 100000 3 uncached indexscan 234.281
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 16 8192 2048 100000 3 uncached indexscan 381.273
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 16 8192 4096 100000 3 uncached indexscan 612.747
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 16 8192 8192 100000 3 uncached indexscan 1045.757
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 16 8192 16384 100000 3 uncached indexscan 2140.346
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 16 8192 32768 100000 3 uncached indexscan 4137.740
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 16 8192 52768 100000 3 uncached indexscan 6718.984
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 16 8192 72768 100000 3 uncached indexscan 8506.900
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 16 8192 92768 100000 3 uncached seqscan 10699.581
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 16 8192 112768 100000 3 uncached seqscan 11009.440
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 16 8192 2 100000 3 uncached indexscan 32.845
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 16 8192 4 100000 3 uncached indexscan 47.116
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 16 8192 8 100000 3 uncached indexscan 84.615
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 16 8192 16 100000 3 uncached indexscan 123.956
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 16 8192 32 100000 3 uncached indexscan 165.671
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 16 8192 64 100000 3 uncached indexscan 166.998
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 16 8192 128 100000 3 uncached indexscan 147.102
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 16 8192 256 100000 3 uncached indexscan 145.740
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 16 8192 512 100000 3 uncached indexscan 165.004
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 16 8192 1024 100000 3 uncached indexscan 258.764
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 16 8192 2048 100000 3 uncached indexscan 393.389
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 16 8192 4096 100000 3 uncached indexscan 665.430
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 16 8192 8192 100000 3 uncached indexscan 1192.408
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 16 8192 16384 100000 3 uncached indexscan 2264.464
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 16 8192 32768 100000 3 uncached indexscan 4424.339
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 16 8192 52768 100000 3 uncached indexscan 7026.396
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 16 8192 72768 100000 3 uncached indexscan 9566.475
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 16 8192 92768 100000 3 uncached seqscan 12237.099
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 16 8192 112768 100000 3 uncached seqscan 13059.813
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 1 8192 2 100000 3 uncached indexscan 32.074
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 1 8192 4 100000 3 uncached indexscan 58.606
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 1 8192 8 100000 3 uncached indexscan 95.396
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 1 8192 16 100000 3 uncached indexscan 168.831
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 1 8192 32 100000 3 uncached indexscan 270.717
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 1 8192 64 100000 3 uncached indexscan 371.191
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 1 8192 128 100000 3 uncached indexscan 284.930
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 1 8192 256 100000 3 uncached indexscan 247.493
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 1 8192 512 100000 3 uncached indexscan 295.211
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 1 8192 1024 100000 3 uncached indexscan 233.692
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 1 8192 2048 100000 3 uncached indexscan 344.354
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 1 8192 4096 100000 3 uncached indexscan 632.929
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 1 8192 8192 100000 3 uncached indexscan 1111.117
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 1 8192 16384 100000 3 uncached indexscan 2184.291
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 1 8192 32768 100000 3 uncached indexscan 3987.576
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 1 8192 52768 100000 3 uncached indexscan 6686.743
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 1 8192 72768 100000 3 uncached indexscan 7883.613
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 1 8192 92768 100000 3 uncached seqscan 10335.455
raid-sata master 10000000 linear-fuzz 416667 4 4096 1 1 8192 112768 100000 3 uncached seqscan 11335.396
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 1 8192 2 100000 3 uncached indexscan 35.632
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 1 8192 4 100000 3 uncached indexscan 55.187
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 1 8192 8 100000 3 uncached indexscan 97.183
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 1 8192 16 100000 3 uncached indexscan 171.684
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 1 8192 32 100000 3 uncached indexscan 275.310
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 1 8192 64 100000 3 uncached indexscan 363.213
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 1 8192 128 100000 3 uncached indexscan 294.839
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 1 8192 256 100000 3 uncached indexscan 254.583
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 1 8192 512 100000 3 uncached indexscan 298.581
raid-sata patched-no-sequential 10000000 linear-fuzz 416667 4 4096 1 1 8192 1024 100000 3 uncached indexscan 258.126
